hwbathing_cap$269,269,<-,varx1$269
hwbathing_cap$269,269,NN,varx1$269
deftight-fitting$269,269,JJ,varx1$269
defcap$269,269,NN,varx1$269
defkeep$269,269,VB,vare1$269
vare1$269,269,arg1,varx1$269
vare1$269,269,arg2,varx2$269
defhair$269,269,NN,varx2$269
defdry$269,269,JJ,varx3$269
defwhile$269,269,IN,vare1$269
vare1$269,269,arg1,vare2$269
defswim$269,269,VB,vare2$269
vare2$269,269,arg1,varx1$269
vare2$269,269,arg2,varx26$269
hwbreaststroker$270,270,<-,varx1$270
hwbreaststroker$270,270,NN,varx1$270
defsomeone$270,270,NN,varx1$270
defswim$270,270,VB,vare1$270
vare1$270,270,arg1,varx1$270
vare1$270,270,arg2,varx2$270
defbreaststroke$270,270,NN,varx2$270
hwcabana$271,271,<-,varx1$271
hwcabana$271,271,NN,varx1$271
defsmall$271,271,JJ,varx1$271
deftent$271,271,NN,varx1$271
defuse$271,271,VB,vare1$271
vare1$271,271,arg1,varx5$271
vare1$271,271,arg2,varx1$271
defas$271,271,IN,vare1$271
vare1$271,271,arg1,vare2$271
defdress$271,271,VB,vare2$271
vare2$271,271,arg1,varx1$271
vare2$271,271,arg2,varx2$271
defroom$271,271,NN,varx2$271
defbeside$271,271,IN,vare1$271
vare1$271,271,arg1,vare4$271
defsea$271,271,NN,varx3$271
defor$271,271,CC,vare4$271
vare4$271,271,arg1,vare3$271
defswim$271,271,VB,vare3$271
vare3$271,271,arg1,vare4$271
vare3$271,271,arg2,varx4$271
defpool$271,271,NN,varx4$271
hwdip$272,272,<-,varx1$272
hwdip$272,272,NN,varx1$272
defbrief$272,272,NN,varx1$272
defswim$272,272,VB,vare1$272
vare1$272,272,arg1,varx1$272
vare1$272,272,arg2,varx26$272
defin$272,272,IN,vare1$272
vare1$272,272,arg1,varx2$272
defwater$272,272,NN,varx2$272
hwfish_ladder$273,273,<-,varx1$273
hwfish_ladder$273,273,NN,varx1$273
defseries$273,273,NN,varx1$273
defof$273,273,IN,varx1$273
varx1$273,273,arg1,vare1$273
defascend$273,273,VB,vare1$273
vare1$273,273,arg1,varx1$273
vare1$273,273,arg2,varx2$273
defpool$273,273,NN,varx2$273
defprovide$273,273,VB,vare2$273
vare2$273,273,arg1,varx2$273
vare2$273,273,arg2,varx6$273
vare2$273,273,arg3,varx3$273
defpassage$273,273,NN,varx3$273
deffor$273,273,IN,varx3$273
varx3$273,273,arg1,varx4$273
defsalmon$273,273,NN,varx4$273
defto$273,273,IN,varx4$273
varx4$273,273,arg1,vare3$273
defswim$273,273,VB,vare3$273
vare3$273,273,arg1,varx4$273
vare3$273,273,arg2,varx5$273
defupstream$273,273,JJ,varx5$273
defpast$273,273,NN,varx5$273
defdam$273,273,NN,varx6$273
hwflatfish$274,274,<-,varx1$274
hwflatfish$274,274,NN,varx1$274
defany$274,274,JJ,varx10$274
defof$274,274,IN,vare0$274
vare0$274,274,arg1,varx1$274
defseveral$274,274,JJ,varx1$274
deffamily$274,274,NN,varx1$274
defof$274,274,IN,varx1$274
varx1$274,274,arg1,varx2$274
deffish$274,274,NN,varx2$274
defflatten$274,274,VB,vare1$274
vare1$274,274,arg1,varx11$274
vare1$274,274,arg2,varx2$274
defbody$274,274,NN,varx3$274
defswim$274,274,VB,vare2$274
vare2$274,274,arg1,varx3$274
vare2$274,274,arg2,varx26$274
defalong$274,274,IN,vare2$274
vare2$274,274,arg1,varx4$274
defsea$274,274,NN,varx4$274
deffloor$274,274,NN,varx5$274
defon$274,274,IN,vare2$274
vare2$274,274,arg1,varx6$274
defone$274,274,JJ,varx6$274
defside$274,274,NN,varx6$274
defof$274,274,IN,varx6$274
varx6$274,274,arg1,varx7$274
defbody$274,274,NN,varx7$274
defwith$274,274,IN,varx7$274
varx7$274,274,arg1,varx8$274
defboth$274,274,JJ,varx8$274
defeyes$274,274,NN,varx8$274
defon$274,274,IN,varx7$274
varx7$274,274,arg1,varx9$274
defupper$274,274,JJ,varx9$274
defside$274,274,NN,varx9$274
hwlido$275,275,<-,varx1$275
hwlido$275,275,NN,varx1$275
defrecreational$275,275,JJ,varx1$275
deffacility$275,275,NN,varx1$275
definclude$275,275,VB,vare1$275
vare1$275,275,arg1,varx1$275
vare1$275,275,arg2,vare2$275
defswim$275,275,VB,vare2$275
vare2$275,275,arg1,varx1$275
vare2$275,275,arg2,varx2$275
defpool$275,275,NN,varx2$275
deffor$275,275,IN,vare2$275
vare2$275,275,arg1,varx3$275
defwater$275,275,NN,varx3$275
defsport$275,275,NN,varx4$275
hwscallop$276,276,<-,varx1$276
hwscallop$276,276,NN,varx1$276
defedible$276,276,JJ,varx1$276
defmarine$276,276,JJ,varx1$276
defbivalve$276,276,NN,varx1$276
deffluted$276,276,JJ,varx2$276
deffan-shaped$276,276,JJ,varx2$276
defshell$276,276,NN,varx2$276
defswim$276,276,VB,vare1$276
vare1$276,276,arg1,varx2$276
vare1$276,276,arg2,varx26$276
defby$276,276,IN,vare1$276
vare1$276,276,arg1,vare2$276
defexpel$276,276,VB,vare2$276
vare2$276,276,arg1,varx2$276
vare2$276,276,arg2,varx3$276
defwater$276,276,NN,varx3$276
deffrom$276,276,IN,vare2$276
vare2$276,276,arg1,varx4$276
defshell$276,276,NN,varx4$276
defin$276,276,IN,varx4$276
varx4$276,276,arg1,varx5$276
defseries$276,276,NN,varx5$276
defof$276,276,IN,varx5$276
varx5$276,276,arg1,vare3$276
defsnap$276,276,VB,vare3$276
vare3$276,276,arg1,varx5$276
vare3$276,276,arg2,varx6$276
defmotion$276,276,NN,varx6$276
hwseahorse$277,277,<-,varx1$277
hwseahorse$277,277,NN,varx1$277
defswim$277,277,VB,vare1$277
vare1$277,277,arg1,varx1$277
vare1$277,277,arg2,varx3$277
defin$277,277,IN,vare1$277
vare1$277,277,arg1,varx2$277
defupright$277,277,JJ,varx2$277
defposition$277,277,NN,varx2$277
hwsiphonophore$278,278,<-,varx1$278
hwsiphonophore$278,278,NN,varx1$278
deffloat$278,278,VB,vare2$278
vare2$278,278,arg1,varx1$278
vare2$278,278,arg2,varx2$278
defswim$278,278,VB,vare3$278
vare3$278,278,arg1,varx1$278
vare3$278,278,arg2,varx2$278
defoceanic$278,278,JJ,varx4$278
defcolony$278,278,NN,varx2$278
defof$278,278,IN,varx20$278
varx20$278,278,arg1,varx21$278
defpolyp$278,278,NN,varx3$278
defoften$278,278,RB,varx3$278
deftransparent$278,278,JJ,varx3$278
defshowily$278,278,RB,vare4$278
defcolor$278,278,VB,vare4$278
vare4$278,278,arg1,varx5$278
vare4$278,278,arg2,varx3$278
hwswimming_pool$279,279,<-,varx1$279
hwswimming_pool$279,279,NN,varx1$279
defpool$279,279,NN,varx1$279
defprovide$279,279,VB,vare1$279
vare1$279,279,arg1,varx1$279
vare1$279,279,arg2,varx2$279
deffacility$279,279,NN,varx2$279
deffor$279,279,IN,varx2$279
varx2$279,279,arg1,vare2$279
defswim$279,279,VB,vare2$279
vare2$279,279,arg1,varx2$279
vare2$279,279,arg2,varx26$279
hwswimming_trunks$280,280,<-,varx1$280
hwswimming_trunks$280,280,NN,varx1$280
defswimsuit$280,280,JJ,varx1$280
defworn$280,280,JJ,varx1$280
defby$280,280,IN,vare0$280
vare0$280,280,arg1,varx1$280
defmen$280,280,NN,varx1$280
defwhile$280,280,IN,vare0$280
vare0$280,280,arg1,vare1$280
defswim$280,280,VB,vare1$280
vare1$280,280,arg1,varx1$280
vare1$280,280,arg2,varx26$280
hwwater_polo$281,281,<-,varx1$281
hwwater_polo$281,281,NN,varx1$281
defgame$281,281,NN,varx1$281
defplay$281,281,VB,vare1$281
vare1$281,281,arg1,varx3$281
vare1$281,281,arg2,varx1$281
defin$281,281,IN,vare1$281
vare1$281,281,arg1,vare2$281
defswim$281,281,VB,vare2$281
vare2$281,281,arg1,varx1$281
vare2$281,281,arg2,varx2$281
defpool$281,281,NN,varx2$281
defby$281,281,IN,vare1$281
vare1$281,281,arg1,varx3$281
deftwo$281,281,JJ,varx3$281
defteam$281,281,NN,varx3$281
defof$281,281,IN,varx3$281
varx3$281,281,arg1,varx4$281
defswimmer$281,281,NN,varx4$281
deftry$281,281,VB,vare3$281
vare3$281,281,arg1,varx4$281
vare3$281,281,arg2,vare4$281
defto$281,281,IN,vare3$281
vare3$281,281,arg1,vare4$281
defthrow$281,281,VB,vare4$281
vare4$281,281,arg1,varx4$281
vare4$281,281,arg2,varx5$281
definflated$281,281,JJ,varx5$281
defball$281,281,NN,varx5$281
definto$281,281,IN,vare4$281
vare4$281,281,arg1,varx6$281
defopponent$281,281,NN,varx6$281
defgoal$281,281,NN,varx7$281
hwbase$282,282,<-,varx1$282
hwbase$282,282,JJ,varx1$282
defof$282,282,IN,varx1$282
varx1$282,282,arg1,varx4$282
deflow$282,282,JJ,varx4$282
defbirth$282,282,NN,varx2$282
defor$282,282,CC,varx4$282
varx4$282,282,arg1,varx2$282
varx4$282,282,arg2,varx3$282
defstation$282,282,NN,varx3$282
hwchildbearing$283,283,<-,varx1$283
hwchildbearing$283,283,JJ,varx1$283
defrelate$283,283,VB,vare1$283
vare1$283,283,arg1,varx1$283
defto$283,283,IN,vare1$283
vare1$283,283,arg1,varx4$283
defor$283,283,CC,vare2$283
vare2$283,283,arg1,vare1$283
defsuitable$283,283,JJ,varx2$283
deffor$283,283,IN,vare2$283
vare2$283,283,arg1,varx2$283
defchildbirth$283,283,NN,varx2$283
hwconnatural$284,284,<-,varx1$284
hwconnatural$284,284,JJ,varx1$284
defnormally$284,284,RB,vare1$284
defexist$284,284,VB,vare1$284
vare1$284,284,arg1,varx1$284
vare1$284,284,arg2,varx3$284
defat$284,284,IN,vare1$284
vare1$284,284,arg1,varx2$284
defbirth$284,284,NN,varx2$284
hwembryonic$285,285,<-,varx1$285
hwembryonic$285,285,JJ,varx1$285
defof$285,285,IN,varx1$285
varx1$285,285,arg1,varx2$285
deforganism$285,285,NN,varx2$285
defprior$285,285,JJ,varx2$285
defto$285,285,IN,varx2$285
varx2$285,285,arg1,varx6$285
defbirth$285,285,NN,varx3$285
defor$285,285,CC,varx6$285
varx6$285,285,arg1,varx3$285
varx6$285,285,arg2,varx4$285
defhatching$285,285,NN,varx4$285
hwfirstborn$286,286,<-,varx1$286
hwfirstborn$286,286,JJ,varx1$286
deffirst$286,286,NN,varx1$286
defin$286,286,IN,varx1$286
varx1$286,286,arg1,varx2$286
deforder$286,286,NN,varx2$286
defof$286,286,IN,varx2$286
varx2$286,286,arg1,varx3$286
defbirth$286,286,NN,varx3$286
hwliveborn$287,287,<-,varx1$287
hwliveborn$287,287,JJ,varx1$287
defshow$287,287,VB,vare1$287
vare1$287,287,arg1,varx1$287
vare1$287,287,arg2,varx2$287
defsign$287,287,NN,varx2$287
defof$287,287,IN,varx2$287
varx2$287,287,arg1,varx3$287
deflife$287,287,NN,varx3$287
defafter$287,287,IN,varx3$287
varx3$287,287,arg1,varx4$287
defbirth$287,287,NN,varx4$287
hwlowborn$288,288,<-,varx1$288
hwlowborn$288,288,JJ,varx1$288
defof$288,288,IN,varx1$288
varx1$288,288,arg1,varx5$288
defhumble$288,288,JJ,varx5$288
defbirth$288,288,NN,varx2$288
defor$288,288,CC,varx5$288
varx5$288,288,arg1,varx2$288
varx5$288,288,arg2,varx3$288
deforigin$288,288,NN,varx3$288
hwmorganatic$289,289,<-,varx1$289
hwmorganatic$289,289,JJ,varx1$289
defof$289,289,IN,varx1$289
varx1$289,289,arg1,varx2$289
defmarriage$289,289,NN,varx2$289
defbetween$289,289,IN,varx2$289
varx2$289,289,arg1,varx8$289
defone$289,289,JJ,varx6$289
defof$289,289,IN,varx8$289
varx8$289,289,arg1,varx3$289
defroyal$289,289,JJ,varx3$289
defnoble$289,289,JJ,varx3$289
defbirth$289,289,NN,varx3$289
defand$289,289,CC,varx8$289
varx8$289,289,arg1,varx3$289
varx8$289,289,arg2,varx4$289
defone$289,289,JJ,varx7$289
defof$289,289,IN,varx8$289
varx8$289,289,arg1,varx4$289
deflower$289,289,JJ,varx4$289
defrank$289,289,NN,varx4$289
hwmother-naked$290,290,<-,varx1$290
hwmother-naked$290,290,JJ,varx1$290
defas$290,290,IN,varx1$290
varx1$290,290,arg1,varx2$290
defnaked$290,290,JJ,varx2$290
defas_at$290,290,IN,varx2$290
varx2$290,290,arg1,varx3$290
defbirth$290,290,NN,varx3$290
hwnatal$291,291,<-,varx1$291
hwnatal$291,291,JJ,varx1$291
defrelate$291,291,VB,vare1$291
vare1$291,291,arg1,varx1$291
vare1$291,291,arg2,varx19$291
defto$291,291,IN,vare1$291
vare1$291,291,arg1,varx2$291
defor$291,291,CC,vare3$291
vare3$291,291,arg1,vare1$291
vare3$291,291,arg2,vare2$291
defaccompany$291,291,VB,vare2$291
vare2$291,291,arg1,varx1$291
vare2$291,291,arg2,varx2$291
defbirth$291,291,NN,varx2$291
hwnative$292,292,<-,varx1$292
hwnative$292,292,JJ,varx1$292
defbelong$292,292,VB,vare1$292
vare1$292,292,arg1,varx1$292
vare1$292,292,arg2,varx4$292
defto$292,292,TO,vare1$292
vare1$292,292,arg1,varx2$292
defone$292,292,NN,varx2$292
defby$292,292,IN,vare1$292
vare1$292,292,arg1,varx3$292
defbirth$292,292,NN,varx3$292
hwnative-born$293,293,<-,varx1$293
hwnative-born$293,293,JJ,varx1$293
defbelong$293,293,VB,vare1$293
vare1$293,293,arg1,varx1$293
vare1$293,293,arg2,varx4$293
defto$293,293,IN,vare1$293
vare1$293,293,arg1,varx2$293
defplace$293,293,NN,varx2$293
defby$293,293,IN,vare1$293
vare1$293,293,arg1,varx3$293
defbirth$293,293,NN,varx3$293
hwneonatal$294,294,<-,varx1$294
hwneonatal$294,294,JJ,varx1$294
defrelate$294,294,VB,vare1$294
vare1$294,294,arg1,varx1$294
vare1$294,294,arg2,varx19$294
defto$294,294,IN,vare1$294
vare1$294,294,arg1,varx2$294
defor$294,294,CC,vare3$294
vare3$294,294,arg1,vare1$294
vare3$294,294,arg2,vare2$294
defaffect$294,294,VB,vare2$294
vare2$294,294,arg1,varx1$294
vare2$294,294,arg2,varx2$294
definfant$294,294,NN,varx2$294
defduring$294,294,IN,vare3$294
vare3$294,294,arg1,varx3$294
deffirst$294,294,JJ,varx3$294
defmonth$294,294,NN,varx3$294
defafter$294,294,IN,varx3$294
varx3$294,294,arg1,varx4$294
defbirth$294,294,NN,varx4$294
hwparous$295,295,<-,varx1$295
hwparous$295,295,JJ,varx1$295
defhave$295,295,VB,vare1$295
vare1$295,295,arg1,varx1$295
vare1$295,295,arg2,vare2$295
defgive$295,295,VB,vare2$295
vare2$295,295,arg1,varx6$295
vare2$295,295,arg2,varx1$295
defbirth$295,295,NN,varx2$295
defto$295,295,IN,vare2$295
vare2$295,295,arg1,varx3$295
defone$295,295,JJ,varx3$295
defmore$295,295,JJ,varx3$295
defviable$295,295,JJ,varx3$295
defchild$295,295,NN,varx3$295
hwparturient$296,296,<-,varx1$296
hwparturient$296,296,JJ,varx1$296
defof$296,296,IN,vare3$296
vare3$296,296,arg1,varx3$296
defrelate$296,296,VB,vare1$296
vare1$296,296,arg1,varx1$296
defto$296,296,IN,vare1$296
vare1$296,296,arg1,varx4$296
defor$296,296,CC,vare3$296
vare3$296,296,arg1,vare1$296
vare3$296,296,arg2,vare2$296
defgiving_birth$296,296,VB,vare2$296
vare2$296,296,arg1,varx1$296
hwparturient$297,297,<-,varx1$297
hwparturient$297,297,JJ,varx1$297
defgive_birth$297,297,VB,vare1$297
vare1$297,297,arg1,varx1$297
vare1$297,297,arg2,varx2$297
hwperinatal$298,298,<-,varx1$298
hwperinatal$298,298,JJ,varx1$298
defoccur$298,298,VB,vare1$298
vare1$298,298,arg1,varx1$298
vare1$298,298,arg2,varx4$298
defduring$298,298,IN,vare1$298
vare1$298,298,arg1,varx2$298
defperiod$298,298,NN,varx2$298
defaround$298,298,IN,varx2$298
varx2$298,298,arg1,varx3$298
defbirth$298,298,NN,varx3$298
hwpostnatal$299,299,<-,varx1$299
hwpostnatal$299,299,JJ,varx1$299
defoccur$299,299,VB,vare1$299
vare1$299,299,arg1,varx1$299
vare1$299,299,arg2,varx3$299
defimmediately$299,299,RB,vare1$299
defafter$299,299,IN,vare1$299
vare1$299,299,arg1,varx2$299
defbirth$299,299,NN,varx2$299
hwprenatal$300,300,<-,varx1$300
hwprenatal$300,300,JJ,varx1$300
defoccur$300,300,VB,vare1$300
vare1$300,300,arg1,varx1$300
defor$300,300,CC,vare3$300
vare3$300,300,arg1,vare1$300
vare3$300,300,arg2,vare2$300
defexist$300,300,VB,vare2$300
vare2$300,300,arg1,varx1$300
defbefore$300,300,IN,vare2$300
vare2$300,300,arg1,varx2$300
defbirth$300,300,NN,varx2$300
hwprimiparous$301,301,<-,varx1$301
hwprimiparous$301,301,JJ,varx1$301
defof$301,301,IN,varx1$301
varx1$301,301,arg1,varx2$301
defrelate$301,301,VB,vare1$301
vare1$301,301,arg1,varx1$301
vare1$301,301,arg2,varx19$301
defto$301,301,IN,vare1$301
vare1$301,301,arg1,varx2$301
defwoman$301,301,NN,varx2$301
defgive_birth$301,301,VB,vare2$301
vare2$301,301,arg1,varx2$301
vare2$301,301,arg2,varx6$301
defonly$301,301,RB,vare2$301
defonce$301,301,RB,vare2$301
hwpuerperal$302,302,<-,varx1$302
hwpuerperal$302,302,JJ,varx1$302
defrelate$302,302,VB,vare1$302
vare1$302,302,arg1,varx1$302
vare1$302,302,arg2,varx19$302
defto$302,302,IN,vare1$302
vare1$302,302,arg1,varx6$302
defconnect$302,302,VB,vare2$302
vare2$302,302,arg1,varx9$302
vare2$302,302,arg2,varx1$302
defwith$302,302,IN,vare2$302
vare2$302,302,arg1,varx6$302
defor$302,302,CC,vare7$302
vare7$302,302,arg1,vare1$302
vare7$302,302,arg2,vare2$302
vare7$302,302,arg3,vare3$302
defoccur$302,302,VB,vare3$302
vare3$302,302,arg1,varx1$302
vare3$302,302,arg2,varx20$302
defat$302,302,IN,vare3$302
vare3$302,302,arg1,varx33$302
deftime$302,302,NN,varx2$302
defof$302,302,IN,varx2$302
varx2$302,302,arg1,varx3$302
defchildbirth$302,302,NN,varx3$302
defor$302,302,CC,varx33$302
varx33$302,302,arg1,varx3$302
varx33$302,302,arg2,varx34$302
defshortly$302,302,RB,vare4$302
deffollow$302,302,VB,vare4$302
vare4$302,302,arg1,varx34$302
vare4$302,302,arg2,varx35$302
defor$302,302,CC,varx6$302
varx6$302,302,arg1,varx33$302
varx6$302,302,arg2,varx4$302
defwoman$302,302,NN,varx4$302
defjust$302,302,RB,vare5$302
defgiven_birth$302,302,VB,vare5$302
vare5$302,302,arg1,varx4$302
vare5$302,302,arg2,varx14$302
hwstillborn$303,303,<-,varx1$303
hwstillborn$303,303,JJ,varx1$303
defshow$303,303,VB,vare1$303
vare1$303,303,arg1,varx1$303
vare1$303,303,arg2,varx2$303
defno$303,303,JJ,varx2$303
defsign$303,303,NN,varx2$303
defof$303,303,IN,varx2$303
varx2$303,303,arg1,varx3$303
deflife$303,303,NN,varx3$303
defat$303,303,IN,vare2$303
vare2$303,303,arg1,varx4$303
defbirth$303,303,NN,varx4$303
hwunconnected$304,304,<-,varx1$304
hwunconnected$304,304,JJ,varx1$304
defnot$304,304,RB,varx1$304
defconnected$304,304,JJ,varx1$304
defby$304,304,IN,varx1$304
varx1$304,304,arg1,varx5$304
defbirth$304,304,NN,varx2$304
defor$304,304,CC,varx5$304
varx5$304,304,arg1,varx2$304
varx5$304,304,arg2,varx3$304
deffamily$304,304,NN,varx3$304
hwbe_born$305,305,<-,vare1$305
hwbe_born$305,305,VB,vare1$305
vare1$305,305,arg1,varx1$305
vare1$305,305,arg2,varx2$305
defcome$305,305,VB,vare1$305
vare1$305,305,arg1,varx1$305
vare1$305,305,arg2,varx5$305
definto$305,305,IN,vare1$305
vare1$305,305,arg1,varx3$305
defexistence$305,305,NN,varx3$305
defthrough$305,305,IN,vare1$305
vare1$305,305,arg1,varx4$305
defbirth$305,305,NN,varx4$305
hwbear_down$306,306,<-,vare1$306
hwbear_down$306,306,VB,vare1$306
vare1$306,306,arg1,varx1$306
vare1$306,306,arg2,varx2$306
defcontract$306,306,VB,vare1$306
vare1$306,306,arg1,varx1$306
vare1$306,306,arg2,varx3$306
defabdominal$306,306,JJ,varx3$306
defmuscle$306,306,NN,varx3$306
defduring$306,306,IN,vare1$306
vare1$306,306,arg1,varx4$306
defchildbirth$306,306,NN,varx4$306
defto$306,306,IN,vare1$306
vare1$306,306,arg1,vare2$306
defease$306,306,VB,vare2$306
vare2$306,306,arg1,varx1$306
vare2$306,306,arg2,varx5$306
defdelivery$306,306,NN,varx5$306
hwcalve$307,307,<-,vare1$307
hwcalve$307,307,VB,vare1$307
vare1$307,307,arg1,varx1$307
vare1$307,307,arg2,varx2$307
defbirth$307,307,VB,vare1$307
vare1$307,307,arg1,varx1$307
vare1$307,307,arg2,varx2$307
hwcub$308,308,<-,vare1$308
hwcub$308,308,VB,vare1$308
vare1$308,308,arg1,varx1$308
vare1$308,308,arg2,varx2$308
defgive_birth$308,308,VB,vare1$308
vare1$308,308,arg1,varx1$308
vare1$308,308,arg2,varx5$308
defto$308,308,IN,vare1$308
vare1$308,308,arg1,varx3$308
defcub$308,308,NN,varx3$308
hwdrop$309,309,<-,vare1$309
hwdrop$309,309,VB,vare1$309
vare1$309,309,arg1,varx1$309
vare1$309,309,arg2,varx2$309
defgive_birth$309,309,VB,vare1$309
vare1$309,309,arg1,varx1$309
vare1$309,309,arg2,varx3$309
hwexpect$310,310,<-,vare1$310
hwexpect$310,310,VB,vare1$310
vare1$310,310,arg1,varx1$310
vare1$310,310,arg2,varx2$310
deflook_forward$310,310,VB,vare1$310
vare1$310,310,arg1,varx1$310
vare1$310,310,arg2,varx5$310
defto$310,310,IN,vare1$310
vare1$310,310,arg1,varx3$310
defbirth$310,310,NN,varx3$310
defof$310,310,IN,varx3$310
varx3$310,310,arg1,varx4$310
defchild$310,310,NN,varx4$310
hwfarrow$311,311,<-,vare1$311
hwfarrow$311,311,VB,vare1$311
vare1$311,311,arg1,varx1$311
vare1$311,311,arg2,varx2$311
defgive_birth$311,311,VB,vare1$311
vare1$311,311,arg1,varx1$311
vare1$311,311,arg2,varx3$311
hwfoal$312,312,<-,vare1$312
hwfoal$312,312,VB,vare1$312
vare1$312,312,arg1,varx1$312
vare1$312,312,arg2,varx2$312
defgive$312,312,VB,vare1$312
vare1$312,312,arg1,varx1$312
vare1$312,312,arg2,varx3$312
defbirth$312,312,NN,varx3$312
defto$312,312,IN,vare1$312
vare1$312,312,arg1,varx4$312
deffoal$312,312,NN,varx4$312
hwgive_birth$313,313,<-,vare1$313
hwgive_birth$313,313,VB,vare1$313
vare1$313,313,arg1,varx1$313
vare1$313,313,arg2,varx2$313
defcreate$313,313,VB,vare2$313
vare2$313,313,arg1,varx1$313
vare2$313,313,arg2,varx3$313
defor$313,313,CC,vare1$313
vare1$313,313,arg1,vare2$313
vare1$313,313,arg2,vare3$313
defproduce$313,313,VB,vare3$313
vare3$313,313,arg1,varx1$313
vare3$313,313,arg2,varx3$313
defidea$313,313,NN,varx3$313
hwgive_birth$314,314,<-,vare1$314
hwgive_birth$314,314,VB,vare1$314
vare1$314,314,arg1,varx1$314
vare1$314,314,arg2,varx2$314
defgive_birth$314,314,VB,vare1$314
vare1$314,314,arg1,varx1$314
vare1$314,314,arg2,varx4$314
defto$314,314,IN,vare1$314
vare1$314,314,arg1,varx3$314
defnewborn$314,314,NN,varx3$314
hwlabor$315,315,<-,vare1$315
hwlabor$315,315,VB,vare1$315
vare1$315,315,arg1,varx1$315
vare1$315,315,arg2,varx2$315
defundergo$315,315,VB,vare1$315
vare1$315,315,arg1,varx1$315
vare1$315,315,arg2,varx4$315
defeffort$315,315,NN,varx4$315
defof$315,315,IN,varx4$315
varx4$315,315,arg1,varx3$315
defchildbirth$315,315,NN,varx3$315
hwlamb$316,316,<-,vare1$316
hwlamb$316,316,VB,vare1$316
vare1$316,316,arg1,varx1$316
vare1$316,316,arg2,varx2$316
defgive_birth$316,316,VB,vare1$316
vare1$316,316,arg1,varx1$316
vare1$316,316,arg2,varx5$316
defto$316,316,IN,vare1$316
vare1$316,316,arg1,varx3$316
deflamb$316,316,NN,varx3$316
hwlie_in$317,317,<-,vare1$317
hwlie_in$317,317,VB,vare1$317
vare1$317,317,arg1,varx1$317
vare1$317,317,arg2,varx2$317
defbe$317,317,VB,vare1$317
vare1$317,317,arg1,varx1$317
vare1$317,317,arg2,varx9$317
defin$317,317,IN,vare1$317
vare1$317,317,arg1,varx3$317
defconfinement$317,317,NN,varx3$317
deffor$317,317,IN,varx3$317
varx3$317,317,arg1,varx4$317
defchildbirth$317,317,NN,varx4$317
hwlitter$318,318,<-,vare1$318
hwlitter$318,318,VB,vare1$318
vare1$318,318,arg1,varx1$318
vare1$318,318,arg2,varx2$318
defgive_birth$318,318,VB,vare1$318
vare1$318,318,arg1,varx1$318
vare1$318,318,arg2,varx5$318
defto$318,318,IN,vare1$318
vare1$318,318,arg1,varx3$318
deflitter$318,318,NN,varx3$318
defof$318,318,IN,varx3$318
varx3$318,318,arg1,varx4$318
defanimal$318,318,NN,varx4$318
hwpress$319,319,<-,vare1$319
hwpress$319,319,VB,vare1$319
vare1$319,319,arg1,varx1$319
vare1$319,319,arg2,varx2$319
defmake$319,319,VB,vare1$319
vare1$319,319,arg1,varx1$319
vare1$319,319,arg2,varx3$319
defstrenuous$319,319,JJ,varx3$319
defpush$319,319,VB,vare2$319
vare2$319,319,arg1,varx3$319
vare2$319,319,arg2,varx6$319
defmovement$319,319,NN,varx3$319
defduring$319,319,IN,vare1$319
vare1$319,319,arg1,varx4$319
defbirth$319,319,NN,varx4$319
defto$319,319,IN,vare1$319
vare1$319,319,arg1,vare3$319
defexpel$319,319,VB,vare3$319
vare3$319,319,arg1,varx1$319
vare3$319,319,arg2,varx5$319
defbaby$319,319,NN,varx5$319
hwtwin$320,320,<-,vare1$320
hwtwin$320,320,VB,vare1$320
vare1$320,320,arg1,varx1$320
vare1$320,320,arg2,varx2$320
defgive_birth$320,320,VB,vare1$320
vare1$320,320,arg1,varx1$320
vare1$320,320,arg2,varx4$320
defto$320,320,IN,vare1$320
vare1$320,320,arg1,varx3$320
deftwin$320,320,NN,varx3$320
hwwhelp$321,321,<-,vare1$321
hwwhelp$321,321,VB,vare1$321
vare1$321,321,arg1,varx1$321
vare1$321,321,arg2,varx2$321
defbirth$321,321,VB,vare1$321
vare1$321,321,arg1,varx1$321
vare1$321,321,arg2,varx2$321
hwbradley_method_of_childbirth$322,322,<-,varx1$322
hwbradley_method_of_childbirth$322,322,NN,varx1$322
defmethod$322,322,NN,varx1$322
defprepare$322,322,VB,vare1$322
vare1$322,322,arg1,varx1$322
vare1$322,322,arg2,varx2$322
defmother$322,322,NN,varx2$322
deffor$322,322,IN,varx2$322
varx2$322,322,arg1,varx3$322
defnatural$322,322,JJ,varx3$322
defchildbirth$322,322,NN,varx3$322
defby$322,322,IN,vare1$322
vare1$322,322,arg1,vare2$322
defprovide$322,322,VB,vare2$322
vare2$322,322,arg1,varx1$322
vare2$322,322,arg2,varx11$322
defeducation$322,322,NN,varx4$322
defand$322,322,CC,varx10$322
varx10$322,322,arg1,varx4$322
varx10$322,322,arg2,varx5$322
defexercise$322,322,NN,varx5$322
defand$322,322,CC,varx11$322
varx11$322,322,arg1,varx10$322
varx11$322,322,arg2,varx12$322
defnutrition$322,322,NN,varx6$322
defand$322,322,CC,varx12$322
varx12$322,322,arg1,varx6$322
varx12$322,322,arg2,varx7$322
deftechnique$322,322,NN,varx7$322
defof$322,322,IN,varx12$322
varx12$322,322,arg1,varx13$322
defbreathing$322,322,NN,varx8$322
