hwfirebrat$152,152,"firebrat",NN,"['x1']","--","firebrat%1:05:00:|thermobia_domestica%1:05:00:","[firebrat%1:05:00:|thermobia_domestica%1:05:00:]firebrat:NN(x1) -> [life%1|live%2<>]live:VB(e1,x1,x26) in:IN(e1,x1) [warm%2|warm%3|warm%4<>warm%3:00:01:]warm:JJ(x1) [moist%3<>moist%3:00:00:wet:01]moist:NN(x1) [area%1<>area%1:15:01:]area:NN(x2) e.g.:VB(e2,x1,x3) [furnace%1<>furnace%1:06:00:]furnace:NN(x3)"
hwfleawort$153,153,"fleawort",NN,"['x1']","--","fleawort%1:20:00:|psyllium%1:20:00:|spanish_psyllium%1:20:00:|plantago_psyllium%1:20:00:","[fleawort%1:20:00:|psyllium%1:20:00:|spanish_psyllium%1:20:00:|plantago_psyllium%1:20:00:]fleawort:NN(x1) -> [plantain%1<>plantain%1:20:01:]plantain:NN(x1) of:IN(x1,x2) mediterranean:NN(x2) [region%1<>region%1:15:01:]region:NN(x3) [seed%1|seed%2<>seed%1:20:00:]seed:NN(x4) [swell%1|swell%2|swell%3<>]swell:VB(e1,x4,x5) and:CC(e5,e1,e2,e6) [become%2<>]become:VB(e2,x4,x5) [gelatinous%3<>gelatinous%3:00:00:thick:02]gelatinous:NN(x5) [moist%3<>moist%3:00:00:wet:01]moist:JJ(x7) and:CC(e6,e3,e4) [are%1|be%2<>]be:VB(e3,x4,x26) [use%2|used%3<>]use:VB(e4,x8,x4) as:IN(e4,x6) [mild%3<>mild%3:00:00:]mild:JJ(x6) [laxative%1|laxative%3<>laxative%1:06:00:]laxative:NN(x6)"
hwflooded_gum$154,154,"flooded_gum",NN,"['x1']","--","flooded_gum%1:20:00:","[flooded_gum%1:20:00:]flooded_gum:NN(x1) -> any:JJ(x4) of:IN(e0,x1) [several%3<>]several:JJ(x1) australian:JJ(x1) [gum%1|gum%2<>gum_tree%1:20:00:]gum:NN(x1) [tree%1|tree%2<>]tree:NN(x2) [growing%1|grow%2|growing%3<>]grow:VB(e1,x1,x26) on:IN(e1,x3) [moist%3<>moist%3:00:00:wet:01]moist:JJ(x3) [alluvial%3<>alluvial_soil%1:27:00:]alluvial:JJ(x3) [soil%1|soil%2<>]soil:NN(x3)"
hwfomentation$155,155,"fomentation",NN,"['x1']","--","fomentation%1:04:01:","[fomentation%1:04:01:]fomentation:NN(x1) -> [application%1<>application%1:04:03:]application:NN(x1) of:IN(x1,x2) [warm%2|warm%3|warm%4<>warm%3:00:01:]warm:JJ(x2) [wet%1|wet%2|wet%3<>wet%3:00:01:]wet:JJ(x2) [covering%1<>covering%1:06:00:]covering:NN(x2) to:IN(x2,x3) [part%1|part%2|part%4<>]part:NN(x3) of:IN(x3,x4) [body%1|body%2<>body%1:08:00:]body:NN(x4) to:IN(x4,e1) [relieve%2<>relieve%2:29:02:]relieve:VB(e1,x4,x7) [pain%1|pain%2<>pain%1:26:00:]pain:NN(x5) and:CC(x7,x5,x6) [inflammation%1<>inflammation%1:26:00:]inflammation:NN(x6)"
hwfragrant_agrimony$156,156,"fragrant_agrimony",NN,"['x1']","--","fragrant_agrimony%1:20:00:|agrimonia_procera%1:20:00:","[fragrant_agrimony%1:20:00:|agrimonia_procera%1:20:00:]fragrant_agrimony:NN(x1) -> [fragrant%3<>fragrant%3:00:00:]fragrant:JJ(x1) european:JJ(x1) [perennial%1|perennial%3<>perennial%3:00:00:]perennial:JJ(x1) [herb%1<>herb%1:20:00:]herb:NN(x1) [found%1|find%2|found%2|found%3<>]found:VB(e1,x4,x1) at:IN(e1,x2) [woodland%1<>woodland%1:17:00:]woodland:JJ(x2) [margin%1<>margin%1:25:00:]margin:NN(x2) on:IN(x2,x3) [moist%3<>moist%3:00:00:wet:01]moist:JJ(x3) [soil%1|soil%2<>soil%1:17:00:]soil:NN(x3)"
hwfresco$157,157,"fresco",NN,"['x1']","--","fresco%1:04:00:","[fresco%1:04:00:]fresco:NN(x1) -> [durable%3<>durable%3:00:00:serviceable:00]durable:JJ(x1) [method%1<>method%1:09:00:]method:NN(x1) of:IN(x1,x2) [painting%1|paint%2<>paint%2:36:01:]painting:NN(x2) on:IN(x2,x3) [wall%1|wall%2<>wall%1:06:00:]wall:NN(x3) by:IN(x2,e1) [using%1|use%2<>]use:VB(e1,x2,x4) [watercolor%1|watercolor%2<>watercolor%1:06:01:]watercolor:NN(x4) on:IN(x4,x5) [wet%1|wet%2|wet%3<>wet%3:00:05:]wet:JJ(x5) [plaster%1|plaster%2<>plaster%1:27:00:]plaster:NN(x5)"
hwfresco$158,158,"fresco",NN,"['x1']","--","fresco%1:06:00:","[fresco%1:06:00:]fresco:NN(x1) -> [mural%1|mural%3<>mural%1:06:00:]mural:NN(x1) [do%2|done%3<>do%2:36:01:]do:VB(e1,x1,x26) with:IN(e1,x2) [watercolor%1|watercolor%2<>watercolor%1:06:01:]watercolor:NN(x2) on:IN(x2,x3) [wet%1|wet%2|wet%3<>wet%3:00:05:]wet:JJ(x3) [plaster%1|plaster%2<>plaster%1:27:00:]plaster:NN(x3)"
hwfriar_s_lantern$159,159,"friar_s_lantern",NN,"['x1']","--","friar_s_lantern%1:19:00:|ignis_fatuus%1:19:00:|jack-o_-lantern%1:19:00:|will-o_-the-wisp%1:19:00:","[friar_s_lantern%1:19:00:|ignis_fatuus%1:19:00:|jack-o_-lantern%1:19:00:|will-o_-the-wisp%1:19:00:]friar_s_lantern:NN(x1) -> [pale%1|pale%2|pale%3<>pale%3:00:00:weak:00]pale:JJ(x1) [light%1|light%2|light%3|light%4<>light%1:19:00:]light:NN(x1) [sometimes%4<>sometimes%4:02:01:]sometimes:RB(e0) [see%2<>]see:VB(e1,x4,x1) at:IN(e1,x2) [night%1<>night%1:28:00:]night:NN(x2) [over%1|over%3|over%4<>]over:IN(x2,x3) [marshy%3<>marshy%3:00:00:wet:01]marshy:JJ(x3) [ground%1|grind%2|ground%2<>ground%1:17:00:]ground:NN(x3)"
hwfrost_heave$160,160,"frost_heave",NN,"['x1']","--","frost_heave%1:19:00:|frost_heaving%1:19:00:","[frost_heave%1:19:00:|frost_heaving%1:19:00:]frost_heave:NN(x1) -> [upthrust%1<>upthrust%1:11:00:]upthrust:NN(x1) of:IN(x1,x6) [ground%1|grind%2|ground%2<>ground%1:17:00:]ground:NN(x2) or:CC(x6,x2,x3) [pavement%1<>pavement%1:06:01:]pavement:NN(x3) [cause%2<>]cause:VB(e1,x4,x1) [freezing%1|freeze%2<>freezing%1:22:00:]freezing:NN(x4) of:IN(x4,x5) [moist%3<>moist%3:00:00:wet:01]moist:JJ(x5) [soil%1|soil%2<>soil%1:27:01:]soil:NN(x5)"
hwgenus_amoeba$161,161,"genus_amoeba",NN,"['x1']","--","genus_amoeba%1:05:00:","[genus_amoeba%1:05:00:]genus_amoeba:NN(x1) -> [protozoan%1|protozoan%3<>protozoan%1:05:00:]protozoan:JJ(1) [inhabit%2<>]inhabit:VB(e1,x1,x5) [moist%3<>moist%3:00:00:wet:01]moist:JJ(x1) [soil%1|soil%2<>soil%1:27:01:]soil:NN(x1) or:CC(x5,x1,x2) [bottom%1|bottom%2|bottom%3<>bottom%3:00:00:]bottom:JJ(x2) [vegetation%1<>vegetation%1:14:00:]vegetation:NN(x2) in:IN(e1,x6) [fresh%3|fresh%4<>fresh_water%1:27:00:]fresh:JJ(x6) or:CC(x6,x3,x4) [salt%1|salt%2|salt%3<>saltwater%1:27:00:]salt:NN(x3) [water%1|water%2<>]water:NN(x4)"
hwgiant_buttercup$162,162,"giant_buttercup",NN,"['x1']","--","giant_buttercup%1:20:00:|laccopetalum_giganteum%1:20:00:","[giant_buttercup%1:20:00:|laccopetalum_giganteum%1:20:00:]giant_buttercup:NN(x1) -> [spectacular%1|spectacular%3<>]spectacular:JJ(x1) [perennial%1|perennial%3<>perennial%1:20:00:]perennial:JJ(x1) [native%1|native%3<>]native:NN(x1) of:IN(x1,x2) [wet%1|wet%2|wet%3<>wet%3:00:01:]wet:JJ(x2) [montane%3<>montane%3:01:00:]montane:JJ(x2) [grassland%1<>grassland%1:15:00:]grassland:NN(x2) of:IN(x2,x3) peru:NN(x3)"
hwgiant_taro$163,163,"giant_taro",NN,"['x1']","--","giant_taro%1:20:00:|alocasia_macrorrhiza%1:20:00:","[giant_taro%1:20:00:|alocasia_macrorrhiza%1:20:00:]giant_taro:NN(x1) -> [use%2|used%3<>]use:VB(e1,x3,x1) in:IN(e1,x4) [wet%1|wet%2|wet%3<>wet%3:00:01:]wet:JJ(x4) [warm%2|warm%3|warm%4<>warm%3:00:01:]warm:JJ(x4) [region%1<>region%1:15:01:]region:NN(x4) as:IN(e1,x2) [stately%3<>stately%3:00:00:impressive:00]stately:JJ(x2) [ornamental%1|ornamental%3<>]ornamental:NN(x2)"
hwgreen_algae$164,164,"green_algae",NN,"['x1']","--","green_algae%1:05:00:|chlorophyte%1:05:00:","[green_algae%1:05:00:|chlorophyte%1:05:00:]green_algae:NN(x1) -> [often%4<>]often:RB(e1) [growing%1|grow%2|growing%3<>]grow:VB(e1,x1,x7) on:IN(e1,x6) [wet%1|wet%2|wet%3<>wet%3:00:01:]wet:JJ(x2) [rick%1|rick%2<>rick%1:14:00:]rick:NN(x2) [damp%1|damp%2|damp%3<>damp%3:00:00:wet:01]damp:JJ(x3) [wood%1<>wood%1:27:00:]wood:NN(x3) or:CC(x6,x2,x3,x4) [surface%1|surface%2|surface%3<>surface%1:15:00:]surface:NN(x4) of:IN(x4,x5) [stagnant%3<>stagnant%3:00:00:standing:02]stagnant:JJ(x5) [water%1|water%2<>water%1:27:00:]water:NN(x5)"
hwhedge_nettle$165,165,"hedge_nettle",NN,"['x1']","--","hedge_nettle%1:20:02:|stachys_palustris%1:20:00:","[hedge_nettle%1:20:02:|stachys_palustris%1:20:00:]hedge_nettle:NN(x1) -> [perennial%1|perennial%3<>perennial%3:00:00:]perennial:JJ(x1) [herb%1<>herb%1:20:00:]herb:NN(x1) with:IN(x1,x2) [odorless%3<>odorless%3:00:00:]odorless:NN(x2) [rhizome%1<>rhizome%1:20:00:]rhizome:JJ(x2) [widespread%3<>widespread%3:00:00:distributed:00]widespread:JJ(x2) in:IN(x2,x3) [moist%3<>moist%3:00:00:wet:01]moist:JJ(x3) [place%1|place%2<>place%1:15:00:]place:NN(x3) in:IN(x3,x4) [northern%3<>northern_hemisphere%1:15:00:]northern:JJ(x4) [hemisphere%1<>]hemisphere:NN(x4)"
hwhemlock$166,166,"hemlock",NN,"['x1']","--","hemlock%1:20:03:|poison_hemlock%1:20:00:|poison_parsley%1:20:00:|california_fern%1:20:00:|nebraska_fern%1:20:00:|winter_fern%1:20:00:|conium_maculatum%1:20:00:","[hemlock%1:20:03:|poison_hemlock%1:20:00:|poison_parsley%1:20:00:|california_fern%1:20:00:|nebraska_fern%1:20:00:|winter_fern%1:20:00:|conium_maculatum%1:20:00:]hemlock:NN(x1) -> [usually%4<>usually%4:02:00:]usually:RB(e0) [found%1|find%2|found%2|found%3<>]found:VB(e1,x3,x1) in:IN(e1,x1) [damp%1|damp%2|damp%3<>damp%3:00:00:wet:01]damp:NN(x1) [habitat%1<>habitat%1:15:00:]habitat:NN(x2)"
hwhouse_centipede$167,167,"house_centipede",NN,"['x1']","--","house_centipede%1:05:00:|scutigera_coleoptrata%1:05:00:","[house_centipede%1:05:00:|scutigera_coleoptrata%1:05:00:]house_centipede:NN(x1) -> [long-legged%3<>long-legged%3:00:00:tall:00]long-legged:JJ(x1) [centipede%1<>centipede%1:05:00:]centipede:NN(x1) [common%1|common%3<>]common:JJ(x2) in:IN(x1,x2) [damp%1|damp%2|damp%3<>damp%3:00:00:wet:01]damp:JJ(x2) [place%1|place%2<>place%1:15:00:]place:NN(x2) as:IN(x2,x3) e.g.:JJ(x3) [cellar%1<>cellar%1:06:00:]cellar:NN(x3)"
hwhumectant$168,168,"humectant",NN,"['x1']","--","humectant%1:27:00:","[humectant%1:27:00:]humectant:NN(x1) -> any:JJ(x1) [substance%1<>]substance:NN(x1) [i%1|be%2<>]be:VB(e1,x1,e2) [add%2<>add%2:30:00:]add:VB(e2,x4,x1) to:IN(e2,x2) another:JJ(x2) [substance%1<>]substance:NN(x2) to:IN(x2,e3) [keep%1|keep%2<>]keep:VB(e3,x2,x26) [moist%3<>moist%3:00:00:wet:01]moist:JJ(x3)"
hwhygrodeik$169,169,"hygrodeik",NN,"['x1']","--","hygrodeik%1:06:00:","[hygrodeik%1:06:00:]hygrodeik:NN(x1) -> [wet%1|wet%2|wet%3<>wet%3:00:01:]wet:JJ(x1) [dry%1|dry%2|dry%3<>dry%3:00:01:]dry:JJ(x1) [bulb%1<>bulb%1:06:01:]bulb:NN(x1) [hygrometer%1<>hygrometer%1:06:00:]hygrometer:NN(x2)"
hwhygrophyte$170,170,"hygrophyte",NN,"['x1']","--","hygrophyte%1:20:00:","[hygrophyte%1:20:00:]hygrophyte:NN(x1) -> [plant%1|plant%2<>plant%1:03:00:]plant:NN(x1) [grow%2<>]grow:VB(e1,x1,x26) in:IN(e1,x2) [moist%3<>moist%3:00:00:wet:01]moist:JJ(x2) [habitat%1<>habitat%1:15:00:]habitat:NN(x2)"
hwjumping_bristletail$171,171,"jumping_bristletail",NN,"['x1']","--","jumping_bristletail%1:05:00:|machilid%1:05:00:","[jumping_bristletail%1:05:00:|machilid%1:05:00:]jumping_bristletail:NN(x1) -> [wingless%3<>wingless%3:00:00:]wingless:JJ(x1) [insect%1<>insect%1:05:00:]insect:NN(x1) [living%1|live%2|living%3<>]live:VB(e1,x1,x26) in:IN(e1,x2) [dark%1|dark%3<>dark%3:00:02:]dark:JJ(x2) [moist%3<>moist%3:00:00:wet:01]moist:NN(x2) [place%1|place%2<>place%1:15:00:]place:NN(x3) as:RB(x4) [under%3|under%4<>]under:IN(x2,x4) [dead%1|dead%3|dead%4<>dead%3:00:01:]dead:JJ(x4) [tree%1|tree%2<>tree_trunk%1:20:00:]tree:NN(x4) [trunk%1|trunks%1<>]trunks:NN(x5)"
hwkeratitis$172,172,"keratitis",NN,"['x1']","--","keratitis%1:26:00:","[keratitis%1:26:00:]keratitis:NN(x1) -> [inflammation%1<>inflammation%1:26:00:]inflammation:NN(x1) of:IN(x1,x2) [cornea%1<>cornea%1:08:00:]cornea:NN(x2) [causing%1|cause%2<>]cause:VB(e1,x1,x3) [watery%3<>watery%3:00:02:wet:01]watery:JJ(x3) [painful%3<>]painful:JJ(x3) [eye%1|eyes%1|eye%2<>eye%1:08:00:]eyes:NN(x3) and:CC(e3,e0,e2) [blur%2|blurred%3<>blur%2:30:01:]blur:VB(e2,x1,x4) [vision%1<>vision%1:09:02:]vision:NN(x4)"
hwleak_fungus$173,173,"leak_fungus",NN,"['x1']","--","leak_fungus%1:20:00:|ring_rot_fungus%1:20:00:|rhizopus_stolonifer%1:20:00:","[leak_fungus%1:20:00:|ring_rot_fungus%1:20:00:|rhizopus_stolonifer%1:20:00:]leak_fungus:NN(x1) -> [fungus%1<>fungus%1:20:00:]fungus:NN(x1) [causing%1|cause%2<>]cause:VB(e1,x1,x2) [soft%3|soft%4<>]soft:JJ(x2) [watery%3<>watery%3:00:02:wet:01]watery:JJ(x2) [rot%1|rot%2<>]rot:NN(x2) in:IN(x2,x9) [fruit%1|fruit%2<>fruit%1:20:00:]fruit:NN(x3) and:CC(x9,x3,x10) [vegetable%1<>vegetable%1:20:00:]vegetable:NN(x4) and:CC(x10,x4,x5) [ring%1|rings%1|ring%2<>ring%1:25:00:]rings:NN(x5) of:IN(x9,x6) [dry%1|dry%2|dry%3<>dry_rot%1:26:00:]dry:JJ(x6) [rot%1|rot%2<>]rot:NN(x6) [around%4<>]around:IN(x9,x7) [root%1|roots%1|root%2<>root%1:20:00:]roots:NN(x7) of:IN(x7,x8) [sweet%1|sweet%3|sweet%4<>sweet_potato%1:20:00:]sweet:JJ(x8) [potato%1<>]potato:NN(x8)"
hwliverwort$174,174,"liverwort",NN,"['x1']","--","liverwort%1:20:00:|hepatic%1:20:00:","[liverwort%1:20:00:|hepatic%1:20:00:]liverwort:NN(x1) -> any:JJ(x8) of:IN(e0,x1) [numerous%3<>numerous%3:00:00:many:00]numerous:JJ(x1) [small%1|small%3|small%4<>small%3:00:00:]small:JJ(x1) [green%1|green%2|green%3<>green%3:00:00:chromatic:00]green:JJ(x1) nonvascular:NN(x1) [plant%1|plant%2<>]plant:NN(x2) of:IN(x1,x3) [class%1|class%2<>class_hepaticopsida%1:20:00:]class:NN(x3) hepaticopsida:NN(x4) [growing%1|grow%2|growing%3<>]grow:VB(e1,x1,x26) in:IN(e1,e3) [wet%1|wet%2|wet%3<>wet%3:00:01:]wet:JJ(x5) [place%1|place%2<>place%1:15:00:]place:NN(x5) and:CC(e3,e2) [resemble%2<>resemble%2:42:00:]resemble:VB(e2,e3,x9) [green%1|green%2|green%3<>green%3:00:00:chromatic:00]green:JJ(x6) [seaweed%1<>seaweed%1:05:00:]seaweed:NN(x6) or:CC(x9,x6,x7) [leafy%3<>leafy%3:00:00:]leafy:JJ(x7) [moss%1<>moss%1:20:00:]moss:NN(x7)"
hwlizard_s-tail$175,175,"lizard_s-tail",NN,"['x1']","--","lizard_s-tail%1:20:00:|swamp_lily%1:20:00:|water_dragon%1:20:02:|saururus_cernuus%1:20:00:","[lizard_s-tail%1:20:00:|swamp_lily%1:20:00:|water_dragon%1:20:02:|saururus_cernuus%1:20:00:]lizard_s-tail:NN(x1) -> north:NN(x1) american:NN(x2) [herbaceous%3<>herbaceous%3:00:00:nonwoody:00]herbaceous:NN(x3) [perennial%1|perennial%3<>perennial%1:20:00:]perennial:JJ(x1) of:IN(x1,x4) [wet%1|wet%2|wet%3<>wet%3:00:01:]wet:JJ(x4) [place%1|place%2<>place%1:15:00:]place:NN(x4) [slender%3<>]slender:NN(x5) [curl%2|curled%3<>curl%2:30:00:]curl:VB(e1,x5,x6) [raceme%1<>raceme%1:20:00:]raceme:NN(x6) of:IN(x6,x7) [small%1|small%3|small%4<>small%3:00:00:]small:JJ(x7) [white%1|white%2|white%3<>white%3:00:01:]white:JJ(x7) [flower%1|flower%2<>flower%1:20:02:]flower:NN(x7)"
hwmarsh$176,176,"marsh",NN,"['x1']","--","marsh%1:17:00:|marshland%1:17:00:|fen%1:17:00:|fenland%1:17:00:","[marsh%1:17:00:|marshland%1:17:00:|fen%1:17:00:|fenland%1:17:00:]marsh:NN(x1) -> [low-lying%3<>low-lying%3:00:00:low:01]low-lying:JJ(x1) [wet%1|wet%2|wet%3<>wetland%1:17:00:]wet:JJ(x1) [land%1|land%2<>]land:NN(x1) with:IN(x1,x2) [grassy%3<>grassy%3:00:00:]grassy:JJ(x2) [vegetation%1<>vegetation%1:14:00:]vegetation:NN(x2)"
hwmarsh_elder$177,177,"marsh_elder",NN,"['x1']","--","marsh_elder%1:20:00:|iva%1:20:00:","[marsh_elder%1:20:00:|iva%1:20:00:]marsh_elder:NN(x1) -> [common%1|common%3<>]common:JJ(x1) in:IN(e0,x1) [moist%3<>moist%3:00:00:wet:01]moist:JJ(x1) [area%1<>area%1:15:01:]area:NN(x1) of:IN(x1,x2) [eastern%3<>]eastern:JJ(x2) [central%1|central%3<>central%3:00:01:]central:JJ(x2) north_america:NN(x2)"
hwmarsh_felwort$178,178,"marsh_felwort",NN,"['x1']","--","marsh_felwort%1:20:00:|swertia_perennia%1:20:00:","[marsh_felwort%1:20:00:|swertia_perennia%1:20:00:]marsh_felwort:NN(x1) -> [perennial%1|perennial%3<>perennial%1:20:00:]perennial:JJ(x1) of:IN(e0,x1) [damp%1|damp%2|damp%3<>damp%3:00:00:wet:01]damp:JJ(x1) [place%1|place%2<>place%1:15:00:]place:NN(x1) in:IN(x1,x2) [mountain%1<>mountain%1:17:00:]mountain:NN(x2) of:IN(x2,x9) eurasia:NN(x3) and:CC(x9,x3,x4,x5) north:NN(x4) america:NN(x5) dull-colored:JJ(x20) [blue%1|blue%2|blue%3<>blue%3:00:00:chromatic:00]blue:JJ(x8) [violet%1|violet%3<>violet%3:00:00:chromatic:00]violet:NN(x6) [flower%1|flower%2<>flower%1:20:02:]flower:NN(x7)"
hwmarsh_fern$179,179,"marsh_fern",NN,"['x1']","--","marsh_fern%1:20:00:|thelypteris_palustris%1:20:00:|dryopteris_thelypteris%1:20:00:","[marsh_fern%1:20:00:|thelypteris_palustris%1:20:00:|dryopteris_thelypteris%1:20:00:]marsh_fern:NN(x1) -> [fern%1<>fern%1:20:00:]fern:VB(e1,x1,x2) [pinnatifid%3<>pinnatifid%3:00:00:compound:00]pinnatifid:JJ(x2) [frond%1<>frond%1:20:00:]frond:NN(x2) and:CC(e3,e1,e2) [growing%1|grow%2|growing%3<>]grow:VB(e2,x1,x26) in:IN(e2,x3) [wet%1|wet%2|wet%3<>wet%3:00:01:]wet:JJ(x3) [place%1|place%2<>place%1:15:00:]place:NN(x3)"
hwmarsh_gentian$180,180,"marsh_gentian",NN,"['x1']","--","marsh_gentian%1:20:00:|calathian_violet%1:20:00:|gentiana_pneumonanthe%1:20:00:","[marsh_gentian%1:20:00:|calathian_violet%1:20:00:|gentiana_pneumonanthe%1:20:00:]marsh_gentian:NN(x1) -> [perennial%1|perennial%3<>perennial%3:00:00:]perennial:JJ(x1) eurasian:NN(x1) [gentian%1<>gentian%1:20:00:]gentian:NN(x2) with:IN(x1,x3) [sky-blue%1|sky-blue%3<>sky-blue%3:00:00:chromatic:00]sky-blue:JJ(x3) [funnel-shaped%3<>funnel-shaped%3:00:00:formed:00]funnel-shaped:JJ(x3) [flower%1|flower%2<>flower%1:20:02:]flower:NN(x3) of:IN(x1,x4) [damp%1|damp%2|damp%3<>damp%3:00:00:wet:01]damp:JJ(x4) [open%1|open%2|open%3<>open%3:00:00:unobstructed:00]open:JJ(x4) [heath%1<>heath%1:15:00:]heath:NN(x4)"
hwmarsh_hare$181,181,"marsh_hare",NN,"['x1']","--","marsh_hare%1:05:00:|swamp_rabbit%1:05:02:|sylvilagus_palustris%1:05:00:","[marsh_hare%1:05:00:|swamp_rabbit%1:05:02:|sylvilagus_palustris%1:05:00:]marsh_hare:NN(x1) -> of:IN(e1,x2) [marshy%3<>marshy%3:00:00:wet:01]marshy:JJ(x2) [coastal%3<>coastal%3:00:00:]coastal:JJ(x2) [area%1<>area%1:15:01:]area:NN(x2) from:IN(x2,x3) north:NN(x3) carolina:NN(x4) to:IN(x3,x5) florida:NN(x5)"
hwmarsh_harrier$182,182,"marsh_harrier",NN,"['x1']","--","marsh_harrier%1:05:00:|circus_aeruginosus%1:05:00:","[marsh_harrier%1:05:00:|circus_aeruginosus%1:05:00:]marsh_harrier:NN(x1) -> old_world:JJ(x1) [harrier%1<>harrier%1:05:00:]harrier:NN(x1) [frequent%2<>frequent%2:38:00:]frequent:VB(e1,x1,x2) [marshy%3<>marshy%3:00:00:wet:01]marshy:JJ(x2) [region%1<>region%1:15:01:]region:NN(x2)"
hwmarsh_horsetail$183,183,"marsh_horsetail",NN,"['x1']","--","marsh_horsetail%1:20:00:|equisetum_palustre%1:20:00:","[marsh_horsetail%1:20:00:|equisetum_palustre%1:20:00:]marsh_horsetail:NN(x1) -> scouring-rush:JJ(x1) [horsetail%1<>horsetail%1:20:00:]horsetail:NN(x1) [widely%4<>widely_distributed%3:00:02:]widely:RB(e1) [distribute%2|distributed%3<>]distribute:VB(e1,x4,x1) in:IN(e1,x2) [wet%1|wet%2|wet%3<>wet%3:00:01:]wet:JJ(x2) [boggy%3<>boggy%3:00:00:wet:01]boggy:JJ(x2) [area%1<>area%1:15:01:]area:NN(x2) of:IN(x2,x3) [northern%3<>northern_hemisphere%1:15:00:]northern:JJ(x3) [hemisphere%1<>]hemisphere:NN(x3)"
hwmarsh_pea$184,184,"marsh_pea",NN,"['x1']","--","marsh_pea%1:20:00:|lathyrus_palustris%1:20:00:","[marsh_pea%1:20:00:|lathyrus_palustris%1:20:00:]marsh_pea:NN(x1) -> act:NN(x1) of:IN(x1,e1) [scramble%2<>scramble%2:38:01:]scramble:VB(e1,x2,x2) [perennial%1|perennial%3<>perennial%1:20:00:]perennial:JJ(x7) of:IN(e1,x2) [damp%1|damp%2|damp%3<>damp%3:00:00:wet:01]damp:JJ(x2) [marshy%3<>marshy%3:00:00:wet:01]marshy:JJ(x2) [area%1<>area%1:15:01:]area:NN(x2) of:IN(x2,x8) eurasia:NN(x3) and:CC(x8,x3,x4,x5) north:NN(x4) america:NN(x5) with:IN(x2,x6) [purplish%3<>purplish%3:00:00:chromatic:00]purplish:JJ(x6) [flower%1|flower%2<>flower%1:20:02:]flower:NN(x6)"
hwmasked_shrew$185,185,"masked_shrew",NN,"['x1']","--","masked_shrew%1:05:00:|sorex_cinereus%1:05:00:","[masked_shrew%1:05:00:|sorex_cinereus%1:05:00:]masked_shrew:NN(x1) -> [common%3<>]common:JJ(x1) [shrew%1<>]shrew:NN(x1) of:IN(x1,x2) [moist%3<>moist%3:00:00:wet:01]moist:JJ(x2) [habitat%1<>habitat%1:15:00:]habitat:NN(x2) in:IN(x2,x3) north_america:NN(x3)"
hwmassasauga$186,186,"massasauga",NN,"['x1']","--","massasauga%1:05:01:|massasauga_rattler%1:05:00:|sistrurus_catenatus%1:05:00:","[massasauga%1:05:01:|massasauga_rattler%1:05:00:|sistrurus_catenatus%1:05:00:]massasauga:NN(x1) -> [pygmy%1<>pygmy%1:18:01:]pygmy:JJ(x1) [rattlesnake%1<>rattlesnake%1:05:00:]rattlesnake:NN(x1) [found%1|find%2|found%2|found%3<>]found:VB(e1,x6,x1) in:IN(e1,x2) [moist%3<>moist%3:00:00:wet:01]moist:JJ(x2) [area%1<>area%1:15:01:]area:NN(x2) from:IN(x2,x3) great:NN(x3) lake:NN(x4) to:IN(x3,x5) mexico:NN(x5)"
hwmeadow_mushroom$187,187,"meadow_mushroom",NN,"['x1']","--","meadow_mushroom%1:20:00:|field_mushroom%1:20:00:|agaricus_campestris%1:20:00:","[meadow_mushroom%1:20:00:|field_mushroom%1:20:00:|agaricus_campestris%1:20:00:]meadow_mushroom:NN(x1) -> [common%1|common%3<>]common:JJ(x1) [edible%1|edible%3<>edible%3:00:00:]edible:JJ(x1) [mushroom%1|mushroom%2<>mushroom%1:20:00:]mushroom:NN(x1) [found%1|find%2|found%2|found%3<>]find:VB(e1,x3,x1) [naturally%4<>naturally%4:02:01:]naturally:RB(e1) in:IN(e1,x2) [moist%3<>moist%3:00:00:wet:01]moist:JJ(x2) [open%1|open%2|open%3<>open%3:00:00:public:00]open:JJ(x2) [soil%1|soil%2<>soil%1:17:00:]soil:NN(x2)"
hwmire$188,188,"mire",NN,"['x1']","--","mire%1:26:00:","[mire%1:26:00:]mire:NN(x1) -> soft:JJ(x1) wet:JJ(x1) area:NN(x1) of:IN(x1,x2) low-lying:JJ(x2) land:NN(x2) sink:VB(e1,x1,x3) underfoot:NN(x3)"
hwmoistening$189,189,"moistening",NN,"['x1']","--","moistening%1:04:00:|dampening%1:04:00:","[moistening%1:04:00:|dampening%1:04:00:]moistening:NN(x1) -> [act%1|act%2<>]act:NN(x1) of:IN(x1,e1) [making%1|make%2<>make%2:30:00:]make:VB(e1,x1,x2) something:NN(x2) [slightly%4<>slightly%4:02:01:]slightly:RB(x3) [wet%1|wet%2|wet%3<>wet%3:00:01:]wet:JJ(x3)"
